都道府県指定市コード,交通量調査単位区間番号,道路種別,路線番号,令和３年度調査交通量観測・非観測の別,個別調査観測値活用の別,１２・２４時間観測の別,交通量観測年月日,天候,上り・下りの別,車種区分,時間帯別自動車類交通量（台／時）／７時台,時間帯別自動車類交通量（台／時）／８時台,時間帯別自動車類交通量（台／時）／９時台,時間帯別自動車類交通量（台／時）／１０時台,時間帯別自動車類交通量（台／時）／１１時台,時間帯別自動車類交通量（台／時）／１２時台,時間帯別自動車類交通量（台／時）／１３時台,時間帯別自動車類交通量（台／時）／１４時台,時間帯別自動車類交通量（台／時）／１５時台,時間帯別自動車類交通量（台／時）／１６時台,時間帯別自動車類交通量（台／時）／１７時台,時間帯別自動車類交通量（台／時）／１８時台,時間帯別自動車類交通量（台／時）／１９時台,時間帯別自動車類交通量（台／時）／２０時台,時間帯別自動車類交通量（台／時）／２１時台,時間帯別自動車類交通量（台／時）／２２時台,時間帯別自動車類交通量（台／時）／２３時台,時間帯別自動車類交通量（台／時）／０時台,時間帯別自動車類交通量（台／時）／１時台,時間帯別自動車類交通量（台／時）／２時台,時間帯別自動車類交通量（台／時）／３時台,時間帯別自動車類交通量（台／時）／４時台,時間帯別自動車類交通量（台／時）／５時台,時間帯別自動車類交通量（台／時）／６時台,昼間１２時間自動車類交通量（台）,２４時間自動車類交通量（台）,交通調査基本区間番号,路線名,車線数,時間帯別自動車類交通量（台／時）／７時台_per_lane,時間帯別自動車類交通量（台／時）／８時台_per_lane,時間帯別自動車類交通量（台／時）／９時台_per_lane,時間帯別自動車類交通量（台／時）／１０時台_per_lane,時間帯別自動車類交通量（台／時）／１１時台_per_lane,時間帯別自動車類交通量（台／時）／１２時台_per_lane,時間帯別自動車類交通量（台／時）／１３時台_per_lane,時間帯別自動車類交通量（台／時）／１４時台_per_lane,時間帯別自動車類交通量（台／時）／１５時台_per_lane,時間帯別自動車類交通量（台／時）／１６時台_per_lane,時間帯別自動車類交通量（台／時）／１７時台_per_lane,時間帯別自動車類交通量（台／時）／１８時台_per_lane,時間帯別自動車類交通量（台／時）／１９時台_per_lane,時間帯別自動車類交通量（台／時）／２０時台_per_lane,時間帯別自動車類交通量（台／時）／２１時台_per_lane,時間帯別自動車類交通量（台／時）／２２時台_per_lane,時間帯別自動車類交通量（台／時）／２３時台_per_lane,時間帯別自動車類交通量（台／時）／０時台_per_lane,時間帯別自動車類交通量（台／時）／１時台_per_lane,時間帯別自動車類交通量（台／時）／２時台_per_lane,時間帯別自動車類交通量（台／時）／３時台_per_lane,時間帯別自動車類交通量（台／時）／４時台_per_lane,時間帯別自動車類交通量（台／時）／５時台_per_lane,時間帯別自動車類交通量（台／時）／６時台_per_lane,total_24h,weight_for_diversion,diversion_ratio,capacity,時間帯別自動車類交通量（台／時）／７時台_VC,時間帯別自動車類交通量（台／時）／７時台_ランク,時間帯別自動車類交通量（台／時）／８時台_VC,時間帯別自動車類交通量（台／時）／８時台_ランク,時間帯別自動車類交通量（台／時）／９時台_VC,時間帯別自動車類交通量（台／時）／９時台_ランク,時間帯別自動車類交通量（台／時）／１０時台_VC,時間帯別自動車類交通量（台／時）／１０時台_ランク,時間帯別自動車類交通量（台／時）／１１時台_VC,時間帯別自動車類交通量（台／時）／１１時台_ランク,時間帯別自動車類交通量（台／時）／１２時台_VC,時間帯別自動車類交通量（台／時）／１２時台_ランク,時間帯別自動車類交通量（台／時）／１３時台_VC,時間帯別自動車類交通量（台／時）／１３時台_ランク,時間帯別自動車類交通量（台／時）／１４時台_VC,時間帯別自動車類交通量（台／時）／１４時台_ランク,時間帯別自動車類交通量（台／時）／１５時台_VC,時間帯別自動車類交通量（台／時）／１５時台_ランク,時間帯別自動車類交通量（台／時）／１６時台_VC,時間帯別自動車類交通量（台／時）／１６時台_ランク,時間帯別自動車類交通量（台／時）／１７時台_VC,時間帯別自動車類交通量（台／時）／１７時台_ランク,時間帯別自動車類交通量（台／時）／１８時台_VC,時間帯別自動車類交通量（台／時）／１８時台_ランク,時間帯別自動車類交通量（台／時）／１９時台_VC,時間帯別自動車類交通量（台／時）／１９時台_ランク,時間帯別自動車類交通量（台／時）／２０時台_VC,時間帯別自動車類交通量（台／時）／２０時台_ランク,時間帯別自動車類交通量（台／時）／２１時台_VC,時間帯別自動車類交通量（台／時）／２１時台_ランク,時間帯別自動車類交通量（台／時）／２２時台_VC,時間帯別自動車類交通量（台／時）／２２時台_ランク,時間帯別自動車類交通量（台／時）／２３時台_VC,時間帯別自動車類交通量（台／時）／２３時台_ランク,時間帯別自動車類交通量（台／時）／０時台_VC,時間帯別自動車類交通量（台／時）／０時台_ランク,時間帯別自動車類交通量（台／時）／１時台_VC,時間帯別自動車類交通量（台／時）／１時台_ランク,時間帯別自動車類交通量（台／時）／２時台_VC,時間帯別自動車類交通量（台／時）／２時台_ランク,時間帯別自動車類交通量（台／時）／３時台_VC,時間帯別自動車類交通量（台／時）／３時台_ランク,時間帯別自動車類交通量（台／時）／４時台_VC,時間帯別自動車類交通量（台／時）／４時台_ランク,時間帯別自動車類交通量（台／時）／５時台_VC,時間帯別自動車類交通量（台／時）／５時台_ランク,時間帯別自動車類交通量（台／時）／６時台_VC,時間帯別自動車類交通量（台／時）／６時台_ランク
34000,63820,6,460,2,   ,   ,          ,   ,1,2,2,6,7,7,3,3,0,7,3,7,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,49,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.0,4.3557956082913014e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63820,6,460,2,   ,   ,          ,   ,2,1,78,43,33,32,30,23,23,27,31,29,45,33,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,427,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,427.0,3.795764744368134e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63820,6,460,2,   ,   ,          ,   ,2,2,3,5,2,3,8,2,7,4,3,2,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,41,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41.0,3.644645304896803e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63830,6,461,2,   ,   ,          ,   ,1,1,45,52,47,30,34,30,25,34,37,44,55,55,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,488,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,488.0,4.338016850706439e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63830,6,461,2,   ,   ,          ,   ,1,2,2,7,7,7,3,3,0,7,3,6,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,49,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.0,4.3557956082913014e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63830,6,461,2,   ,   ,          ,   ,2,1,77,44,34,33,31,24,24,27,32,30,46,34,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,436,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,436.0,3.875769153500015e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63830,6,461,2,   ,   ,          ,   ,2,2,3,5,2,4,8,2,7,4,3,2,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,42,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42.0,3.7335390928211153e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63840,6,462,2,   ,   ,          ,   ,1,1,44,50,47,29,33,29,24,33,37,43,53,57,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,479,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,479.0,4.258012441574558e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63840,6,462,2,   ,   ,          ,   ,1,2,2,6,7,7,3,3,0,7,3,7,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,49,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.0,4.3557956082913014e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63840,6,462,2,   ,   ,          ,   ,2,1,78,43,33,32,30,23,23,27,31,29,45,33,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,427,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,427.0,3.795764744368134e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63840,6,462,2,   ,   ,          ,   ,2,2,3,5,2,3,8,2,7,4,3,2,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,41,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41.0,3.644645304896803e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63850,6,462,2,   ,   ,          ,   ,1,1,44,50,47,29,33,29,24,33,37,43,53,57,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,479,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,479.0,4.258012441574558e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63850,6,462,2,   ,   ,          ,   ,1,2,2,6,7,7,3,3,0,7,3,7,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,49,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.0,4.3557956082913014e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63850,6,462,2,   ,   ,          ,   ,2,1,78,43,33,32,30,23,23,27,31,29,45,33,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,427,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,427.0,3.795764744368134e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63850,6,462,2,   ,   ,          ,   ,2,2,3,5,2,3,8,2,7,4,3,2,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,41,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41.0,3.644645304896803e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63860,6,463,1,0,1,20211116,1,1,1,136,203,179,124,117,144,155,195,192,203,245,217,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2110,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,2110.0,0.0001875658925202989,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63860,6,463,1,0,1,20211116,1,1,2,1,5,11,5,6,3,4,6,11,5,0,4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,61,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61.0,5.422521063383049e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63860,6,463,1,0,1,20211116,1,2,1,248,387,172,133,140,120,115,155,163,172,178,128,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2111,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111,2111.0,0.00018765478630822322,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63860,6,463,1,0,1,20211116,1,2,2,13,16,16,6,8,7,2,11,5,7,1,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,94,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,94.0,8.356016064885354e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63870,6,464,1,0,1,20211109,1,1,1,38,30,23,22,23,16,15,17,29,38,70,42,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,363,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,363.0,3.2268445016525356e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63870,6,464,1,0,1,20211109,1,1,2,1,1,0,1,2,6,1,3,1,0,1,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,17,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17.0,1.5111943947133087e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63870,6,464,1,0,1,20211109,1,2,1,84,48,26,24,15,17,18,22,24,29,37,13,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,357,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,357.0,3.1735082288979484e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63870,6,464,1,0,1,20211109,1,2,2,3,0,0,3,2,0,2,3,5,1,1,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,20,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20.0,1.7778757584862455e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63890,6,465,2,   ,   ,          ,   ,1,1,59,44,36,34,34,45,40,38,53,57,86,71,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,597,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,597.0,5.306959139081443e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63890,6,465,2,   ,   ,          ,   ,1,2,3,9,4,7,4,3,2,2,2,4,5,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,45,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45.0,4.000220456594052e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63890,6,465,2,   ,   ,          ,   ,2,1,68,62,48,46,46,32,38,39,40,65,61,63,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,608,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,608.0,5.404742305798186e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63890,6,465,2,   ,   ,          ,   ,2,2,5,5,5,2,7,5,2,2,2,9,5,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,50,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50.0,4.444689396215614e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63900,6,467,2,   ,   ,          ,   ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,8.889378792431227e-08,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63900,6,467,2,   ,   ,          ,   ,1,2,0,0,0,0,0,0,0,0,1,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,8.889378792431227e-08,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63900,6,467,2,   ,   ,          ,   ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,8.889378792431227e-08,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63900,6,467,2,   ,   ,          ,   ,2,2,0,0,0,0,0,0,0,1,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,8.889378792431227e-08,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63910,6,468,2,   ,   ,          ,   ,1,1,166,176,207,204,252,214,255,195,256,259,317,279,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2780,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780,2780.0,0.0002471247304295881,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63910,6,468,2,   ,   ,          ,   ,1,2,10,13,13,11,14,8,8,13,11,13,15,11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,140,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,140.0,1.2445130309403718e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63910,6,468,2,   ,   ,          ,   ,2,1,261,394,239,240,263,233,239,239,266,245,218,238,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3075,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,3075.0,0.0002733483978672602,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63910,6,468,2,   ,   ,          ,   ,2,2,16,17,17,17,9,10,15,12,10,10,9,7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,149,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,149.0,1.324517440072253e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63920,6,469,1,0,1,20211109,1,1,1,326,235,129,126,125,96,114,102,110,133,152,111,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1759,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,1759.0,0.00015636417295886528,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63920,6,469,1,0,1,20211109,1,1,2,49,56,46,27,28,37,36,35,24,28,21,17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,404,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,404.0,3.5913090321422155e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63920,6,469,1,0,1,20211109,1,2,1,176,183,98,103,103,86,112,124,122,153,229,178,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1667,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667,1667.0,0.00014818594446982855,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63920,6,469,1,0,1,20211109,1,2,2,22,31,30,22,25,37,22,24,21,32,31,23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,320,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,320.0,2.8446012135779928e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63930,6,470,1,0,1,20211216,3,1,1,514,406,303,305,270,275,227,274,269,280,359,272,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3754,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754,3754.0,0.0003337072798678683,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63930,6,470,1,0,1,20211216,3,1,2,23,31,55,63,70,32,43,44,41,40,26,13,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,481,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,481.0,4.2757911991594206e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63930,6,470,1,0,1,20211216,3,2,1,312,288,284,283,272,276,277,293,294,317,430,351,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3677,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677,3677.0,0.00032686245819769623,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63930,6,470,1,0,1,20211216,3,2,2,35,63,51,47,43,39,53,43,51,37,19,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,497,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,497.0,4.41802125983832e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63940,6,471,2,   ,   ,          ,   ,1,1,5,3,6,6,3,6,6,5,5,7,3,3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,58,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,58.0,5.155839699610112e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63940,6,471,2,   ,   ,          ,   ,1,2,0,0,0,0,0,0,0,0,2,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,1.7778757584862455e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63940,6,471,2,   ,   ,          ,   ,2,1,6,2,5,4,5,5,7,6,4,5,7,4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,60,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60.0,5.333627275458736e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,63940,6,471,2,   ,   ,          ,   ,2,2,0,0,1,0,0,0,1,1,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,2.666813637729368e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34100,10,1,1020,1,0,2,20210929,1,1,1,2707,2078,1362,1092,1018,904,845,829,764,784,920,793,566,349,239,151,105,91,52,52,69,89,267,1577,14096,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,14096,14096.0,0.001253046834581106,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
